id_viagem,estado_mar,distancia_km
8644,Agitado,1586.4
8645,Agitado,260.4
8646,Tempestuoso,3357.9
8647,Moderado,294.7
8648,Moderado,1164.5
8649,Calmo,763.1
8650,Moderado,1749.9
8651,Agitado,1388.8
8652,Moderado,3983.0
8653,Moderado,505.3
8654,Agitado,211.0
8655,Calmo,1145.3
8656,Muito Calmo,784.4
8657,Agitado,1741.8
8658,Calmo,1372.8
8659,Moderado,568.3
8660,Muito Calmo,2638.4
8661,Agitado,867.0
8662,Agitado,1068.2
8663,Agitado,1176.7
8664,Agitado,2599.5
8665,Moderado,3776.7
8666,Agitado,3964.9
8667,Agitado,3232.5
8668,Calmo,3931.8
8669,Agitado,3358.0
8670,Calmo,681.9
8671,Tempestuoso,3772.4
8672,Muito Calmo,1973.7
8673,Muito Calmo,1419.8
8674,Tempestuoso,1551.0
8675,Tempestuoso,2037.1
8676,Calmo,512.0
8677,Moderado,1964.9
8678,Moderado,770.3
8679,Agitado,158.1
8680,Calmo,1578.9
8681,Muito Calmo,1771.8
8682,Muito Calmo,1169.5
8683,Tempestuoso,1799.6
8684,Moderado,331.9
8685,Agitado,2205.6
8686,Agitado,2980.6
8687,Muito Calmo,1803.9
8688,Moderado,1336.0
8689,Agitado,3086.0
8690,Calmo,2990.5
8691,Agitado,636.5
8692,Muito Calmo,1174.7
8693,Calmo,1045.0
8694,Agitado,2185.1
8695,Tempestuoso,2820.7
8696,Calmo,3563.1
8697,Agitado,1698.7
8698,Agitado,604.1
8699,Tempestuoso,1860.5
8700,Calmo,2657.8
8701,Calmo,1197.3
8702,Agitado,3965.7
8703,Tempestuoso,1912.5
8704,Muito Calmo,1730.5
8705,Muito Calmo,171.3
8706,Tempestuoso,3971.9
8707,Agitado,3979.4
8708,Calmo,3413.3
8709,Moderado,1695.0
8710,Agitado,2340.3
8711,Moderado,2862.2
8712,Muito Calmo,1881.0
8713,Moderado,1069.5
8714,Calmo,3390.0
8715,Calmo,2854.6
8716,Muito Calmo,2816.8
8717,Moderado,2341.2
8718,Calmo,1102.5
8719,Moderado,3763.3
8720,Agitado,2664.4
8721,Calmo,2297.9
8722,Moderado,792.8
8723,Agitado,3732.6
8724,Muito Calmo,1221.0
8725,Moderado,2812.7
8726,Moderado,1598.2
8727,Moderado,3950.3
8728,Agitado,557.4
8729,Tempestuoso,894.1
8730,Agitado,441.1
8731,Agitado,3745.3
8732,Muito Calmo,1756.5
8733,Calmo,2543.9
8734,Muito Calmo,1060.0
8735,Calmo,726.7
8736,Calmo,3697.7
8737,Muito Calmo,833.0
8738,Tempestuoso,1553.4
8739,Tempestuoso,2832.0
8740,Muito Calmo,2871.2
8741,Muito Calmo,3772.1
8742,Tempestuoso,2929.8
8743,Tempestuoso,603.6
8744,Muito Calmo,2889.8
8745,Agitado,2031.6
8746,Moderado,1344.9
8747,Muito Calmo,858.7
8748,Tempestuoso,2235.3
8749,Calmo,469.9
8750,Muito Calmo,3089.7
8751,Agitado,910.3
8752,Tempestuoso,3817.3
8753,Moderado,3683.6
8754,Muito Calmo,392.4
8755,Calmo,3831.0
8756,Moderado,96.9
8757,Muito Calmo,2557.3
8758,Moderado,2662.6
8759,Agitado,2998.2
8760,Moderado,356.4
8761,Muito Calmo,1010.0
8762,Agitado,3007.2
8763,Moderado,2895.2
8764,Agitado,3788.0
8765,Agitado,440.5
8766,Calmo,3747.9
8767,Muito Calmo,3595.8
8768,Muito Calmo,1581.4
8769,Muito Calmo,1577.9
8770,Agitado,865.2
8771,Agitado,2161.8
8772,Tempestuoso,1349.8
8773,Calmo,3974.3
8774,Calmo,1212.7
8775,Muito Calmo,1475.4
8776,Calmo,94.7
8777,Agitado,3540.5
8778,Tempestuoso,1653.4
8779,Muito Calmo,3451.7
8780,Calmo,1528.7
8781,Calmo,801.5
8782,Calmo,2484.2
8783,Muito Calmo,694.6
8784,Calmo,2274.5
8785,Moderado,2513.3
8786,Agitado,237.3
8787,Moderado,2583.8
8788,Calmo,3113.5
8789,Agitado,1957.8
8790,Moderado,1565.8
8791,Muito Calmo,696.6
8792,Tempestuoso,2645.4
8793,Moderado,1800.4
8794,Muito Calmo,1859.0
8795,Tempestuoso,1467.3
8796,Muito Calmo,1360.2
8797,Moderado,1587.5
8798,Moderado,1317.8
8799,Agitado,3969.1
8800,Agitado,1831.0
8801,Tempestuoso,3425.2
8802,Calmo,2732.0
8803,Moderado,2037.7
8804,Tempestuoso,927.9
8805,Calmo,548.2
8806,Tempestuoso,1005.4
8807,Tempestuoso,1732.4
8808,Muito Calmo,3312.7
8809,Muito Calmo,3274.7
8810,Tempestuoso,2571.5
8811,Muito Calmo,1218.9
8812,Calmo,3766.4
8813,Muito Calmo,1578.6
8814,Agitado,218.9
8815,Agitado,2780.2
8816,Tempestuoso,2510.0
8817,Tempestuoso,3827.3
8818,Tempestuoso,1776.7
8819,Moderado,2424.8
8820,Agitado,3036.7
8821,Moderado,1374.2
8822,Moderado,3108.7
8823,Moderado,409.7
8824,Tempestuoso,2550.0
8825,Moderado,91.7
8826,Calmo,3801.6
8827,Agitado,3626.9
8828,Agitado,1355.5
8829,Agitado,1285.4
8830,Agitado,1534.4
8831,Calmo,571.1
8832,Muito Calmo,2394.2
8833,Moderado,1772.7
8834,Calmo,3863.4
8835,Moderado,3723.6
8836,Calmo,479.3
8837,Moderado,2583.4
8838,Calmo,1880.3
8839,Agitado,452.9
8840,Moderado,154.7
8841,Moderado,3104.4
8842,Agitado,1452.5
8843,Agitado,2111.7
8844,Calmo,1253.2
8845,Moderado,284.1
8846,Agitado,1653.1
8847,Moderado,2907.9
8848,Agitado,2709.1
8849,Tempestuoso,541.6
8850,Muito Calmo,2402.5
8851,Agitado,2605.2
8852,Muito Calmo,1844.5
8853,Muito Calmo,1636.8
8854,Muito Calmo,1592.2
8855,Moderado,225.3
8856,Moderado,444.0
8857,Agitado,1074.3
8858,Moderado,3427.8
8859,Moderado,482.4
8860,Tempestuoso,3599.5
8861,Tempestuoso,1196.0
8862,Agitado,963.7
8863,Calmo,512.4
8864,Agitado,2970.8
8865,Muito Calmo,2687.8
8866,Moderado,1813.6
8867,Moderado,2263.1
8868,Agitado,3755.9
8869,Muito Calmo,2239.1
8870,Tempestuoso,576.7
8871,Calmo,2260.1
8872,Muito Calmo,688.8
8873,Muito Calmo,2919.3
8874,Tempestuoso,1194.9
8875,Tempestuoso,1812.6
8876,Calmo,1908.2
8877,Calmo,320.5
8878,Muito Calmo,3721.2
8879,Moderado,1772.4
8880,Muito Calmo,3392.8
8881,Agitado,2638.3
8882,Moderado,2256.8
8883,Calmo,2922.7
8884,Muito Calmo,3593.9
8885,Calmo,2189.8
8886,Moderado,3412.3
8887,Muito Calmo,2735.0
8888,Calmo,2474.3
8889,Agitado,2849.9
8890,Moderado,1769.2
8891,Moderado,3492.2
8892,Muito Calmo,3021.6
8893,Muito Calmo,3997.0
8894,Muito Calmo,372.2
8895,Tempestuoso,974.2
8896,Tempestuoso,1325.4
8897,Moderado,2617.2
8898,Calmo,3523.4
8899,Tempestuoso,1945.4
8900,Moderado,3948.2
8901,Tempestuoso,3359.6
8902,Calmo,979.8
8903,Moderado,1497.0
8904,Agitado,2813.6
8905,Tempestuoso,245.8
8906,Tempestuoso,3084.0
8907,Calmo,2646.5
8908,Agitado,2469.3
8909,Moderado,1397.3
8910,Muito Calmo,2692.6
8911,Agitado,3344.7
8912,Moderado,3041.9
8913,Tempestuoso,852.3
8914,Tempestuoso,1793.3
8915,Moderado,2959.2
8916,Calmo,1436.9
8917,Tempestuoso,3007.9
8918,Calmo,659.1
8919,Tempestuoso,290.6
8920,Agitado,3728.7
8921,Moderado,780.1
8922,Moderado,2706.8
8923,Tempestuoso,2056.4
8924,Calmo,875.1
8925,Moderado,3885.4
8926,Muito Calmo,1352.7
8927,Moderado,1188.8
8928,Calmo,2690.4
8929,Moderado,3889.0
8930,Calmo,3728.5
8931,Calmo,975.9
8932,Calmo,1858.5
8933,Tempestuoso,2926.5
8934,Muito Calmo,659.8
8935,Agitado,204.7
8936,Moderado,504.3
8937,Agitado,2915.8
8938,Agitado,3937.2
8939,Muito Calmo,1037.8
8940,Tempestuoso,1441.2
8941,Moderado,444.5
8942,Calmo,3662.1
8943,Calmo,716.4
8944,Muito Calmo,1626.2
8945,Calmo,1440.0
8946,Agitado,3325.7
8947,Muito Calmo,797.5
8948,Moderado,799.9
8949,Agitado,3863.5
8950,Tempestuoso,1526.6
8951,Agitado,899.5
8952,Moderado,347.0
8953,Tempestuoso,1556.6
8954,Calmo,2683.4
8955,Agitado,1071.9
8956,Moderado,327.5
8957,Muito Calmo,2218.9
8958,Tempestuoso,3860.1
8959,Tempestuoso,3590.7
8960,Muito Calmo,395.9
8961,Agitado,199.3
8962,Muito Calmo,2990.4
8963,Moderado,2748.2
8964,Calmo,873.6
8965,Moderado,2377.0
8966,Moderado,3458.2
8967,Moderado,869.7
8968,Tempestuoso,3440.4
8969,Calmo,258.2
8970,Muito Calmo,2772.0
8971,Tempestuoso,3597.5
8972,Tempestuoso,478.6
8973,Calmo,3431.4
8974,Tempestuoso,2459.9
8975,Moderado,2468.1
8976,Agitado,176.1
8977,Muito Calmo,87.0
8978,Tempestuoso,1609.2
8979,Tempestuoso,1381.9
8980,Muito Calmo,2808.4
8981,Moderado,895.1
8982,Agitado,1402.4
8983,Muito Calmo,1965.7
8984,Tempestuoso,1973.1
8985,Muito Calmo,1779.4
8986,Agitado,3483.6
8987,Agitado,1930.6
8988,Calmo,1316.7
8989,Agitado,872.0
8990,Agitado,3587.2
8991,Agitado,2042.1
8992,Muito Calmo,836.9
8993,Muito Calmo,3810.2
8994,Tempestuoso,3619.0
8995,Muito Calmo,3479.9
8996,Agitado,2656.5
8997,Calmo,2746.7
8998,Calmo,947.7
8999,Agitado,1685.0
9000,Calmo,1559.2
9001,Muito Calmo,823.5
9002,Muito Calmo,2557.2
9003,Muito Calmo,2301.0
9004,Calmo,3432.5
9005,Tempestuoso,508.8
9006,Moderado,3506.6
9007,Moderado,718.9
9008,Agitado,3776.2
9009,Agitado,1364.9
9010,Moderado,3492.4
9011,Moderado,2145.7
9012,Muito Calmo,779.5
9013,Agitado,2414.6
9014,Muito Calmo,1046.0
9015,Calmo,3107.3
9016,Moderado,2692.2
9017,Moderado,3942.7
9018,Tempestuoso,3760.8
9019,Agitado,3185.4
9020,Moderado,489.5
9021,Moderado,1310.9
9022,Tempestuoso,1168.3
9023,Agitado,1349.2
9024,Calmo,3895.1
9025,Muito Calmo,2635.0
9026,Muito Calmo,621.4
9027,Muito Calmo,751.7
9028,Calmo,3427.0
9029,Muito Calmo,3525.6
9030,Agitado,1535.3
9031,Muito Calmo,3049.2
9032,Tempestuoso,1575.5
9033,Calmo,1536.1
9034,Muito Calmo,1040.0
9035,Agitado,2245.4
9036,Agitado,3041.2
9037,Agitado,219.8
9038,Agitado,3823.1
9039,Tempestuoso,494.1
9040,Muito Calmo,2923.8
9041,Muito Calmo,3068.7
9042,Calmo,716.6
9043,Moderado,1939.6
9044,Agitado,293.4
9045,Calmo,1576.4
9046,Muito Calmo,2414.2
9047,Calmo,475.1
9048,Muito Calmo,2026.2
9049,Muito Calmo,479.8
9050,Tempestuoso,3692.4
9051,Muito Calmo,2475.1
9052,Muito Calmo,278.2
9053,Tempestuoso,3264.1
9054,Muito Calmo,1209.5
9055,Tempestuoso,667.1
9056,Calmo,1851.6
9057,Tempestuoso,2710.6
9058,Calmo,1255.9
9059,Muito Calmo,581.2
9060,Agitado,3066.2
9061,Muito Calmo,1672.3
9062,Moderado,1278.0
9063,Moderado,3879.0
9064,Muito Calmo,1997.2
9065,Agitado,3521.4
9066,Moderado,3572.7
9067,Muito Calmo,1866.7
9068,Moderado,720.4
9069,Moderado,3893.1
9070,Tempestuoso,1735.5
9071,Muito Calmo,3559.4
9072,Agitado,3429.5
9073,Agitado,1748.1
9074,Calmo,2825.0
9075,Muito Calmo,1978.4
9076,Moderado,3325.2
9077,Moderado,524.2
9078,Tempestuoso,1654.5
9079,Muito Calmo,85.6
9080,Calmo,2184.2
9081,Tempestuoso,1654.1
9082,Muito Calmo,329.6
9083,Calmo,2256.2
9084,Tempestuoso,770.0
9085,Moderado,1908.5
9086,Agitado,3379.6
9087,Muito Calmo,2706.9
9088,Moderado,311.6
9089,Moderado,2932.8
9090,Moderado,888.7
9091,Agitado,3124.7
9092,Calmo,522.6
9093,Muito Calmo,110.4
9094,Agitado,3968.8
9095,Calmo,983.1
9096,Tempestuoso,2126.2
9097,Moderado,1711.6
9098,Calmo,536.6
9099,Moderado,1505.6
9100,Moderado,977.3
9101,Tempestuoso,1335.8
9102,Agitado,2340.3
9103,Moderado,1704.4
9104,Muito Calmo,837.6
9105,Muito Calmo,942.2
9106,Calmo,3639.6
9107,Tempestuoso,1489.2
9108,Muito Calmo,2754.3
9109,Agitado,1521.1
9110,Calmo,657.4
9111,Calmo,1817.6
9112,Muito Calmo,2769.6
9113,Calmo,301.8
9114,Agitado,1344.4
9115,Tempestuoso,3248.4
9116,Calmo,3360.6
9117,Tempestuoso,562.8
9118,Moderado,1520.7
9119,Calmo,1896.0
9120,Agitado,890.2
9121,Muito Calmo,3913.3
9122,Calmo,1209.9
9123,Moderado,2660.5
9124,Calmo,2420.9
9125,Muito Calmo,2139.8
9126,Moderado,831.5
9127,Muito Calmo,1528.1
9128,Agitado,1975.0
9129,Agitado,3674.3
9130,Agitado,2022.8
9131,Calmo,3853.0
9132,Agitado,790.2
9133,Muito Calmo,1072.6
9134,Agitado,1954.2
9135,Tempestuoso,3156.5
9136,Moderado,392.3
9137,Muito Calmo,3788.0
9138,Calmo,2644.9
9139,Muito Calmo,741.2
9140,Moderado,1112.7
9141,Calmo,3438.3
9142,Muito Calmo,2507.4
9143,Muito Calmo,3245.2
9144,Moderado,2015.2
9145,Tempestuoso,537.7
9146,Tempestuoso,2306.4
9147,Tempestuoso,3118.3
9148,Muito Calmo,195.6
9149,Muito Calmo,1396.3
9150,Agitado,534.1
9151,Calmo,78.8
9152,Agitado,1198.4
9153,Calmo,575.0
9154,Tempestuoso,1797.7
9155,Calmo,3627.7
9156,Tempestuoso,3358.6
9157,Moderado,2044.0
9158,Moderado,186.9
9159,Tempestuoso,3358.7
9160,Agitado,1213.4
9161,Tempestuoso,2003.8
9162,Muito Calmo,2879.4
9163,Tempestuoso,636.7
9164,Calmo,575.6
9165,Agitado,2814.7
9166,Tempestuoso,214.9
9167,Calmo,1313.5
9168,Muito Calmo,68.8
9169,Tempestuoso,1726.5
9170,Muito Calmo,3654.5
9171,Agitado,1358.7
9172,Muito Calmo,3700.9
9173,Calmo,3660.1
9174,Muito Calmo,3808.8
9175,Agitado,2803.0
9176,Calmo,3973.2
9177,Agitado,2983.5
9178,Tempestuoso,2854.6
9179,Calmo,3301.5
9180,Calmo,3558.0
9181,Agitado,2563.2
9182,Calmo,2724.3
9183,Calmo,1340.7
9184,Tempestuoso,1075.6
9185,Moderado,3000.1
9186,Calmo,998.7
9187,Muito Calmo,3675.0
9188,Calmo,2899.7
9189,Moderado,1338.5
9190,Moderado,1899.7
9191,Calmo,1341.4
9192,Muito Calmo,2043.3
9193,Calmo,2359.7
9194,Tempestuoso,2512.0
9195,Tempestuoso,1972.0
9196,Tempestuoso,1871.3
9197,Moderado,2814.3
9198,Moderado,2670.5
9199,Agitado,2580.7
9200,Agitado,3533.0
9201,Tempestuoso,1708.7
9202,Muito Calmo,722.9
9203,Tempestuoso,1870.9
9204,Moderado,1720.8
9205,Calmo,2066.6
9206,Moderado,2167.5
9207,Calmo,2908.4
9208,Moderado,3299.0
9209,Moderado,664.2
9210,Muito Calmo,1837.9
9211,Tempestuoso,3064.1
9212,Calmo,58.5
9213,Moderado,1327.1
9214,Moderado,752.2
9215,Muito Calmo,693.9
9216,Agitado,2952.2
9217,Tempestuoso,2312.3
9218,Calmo,1482.1
9219,Muito Calmo,568.0
9220,Calmo,3359.7
9221,Agitado,2676.1
9222,Muito Calmo,2490.2
9223,Moderado,2823.2
9224,Agitado,2278.8
9225,Tempestuoso,2344.5
9226,Calmo,3304.1
9227,Muito Calmo,1679.3
9228,Muito Calmo,1969.2
9229,Muito Calmo,2250.2
9230,Muito Calmo,1465.1
9231,Calmo,1674.1
9232,Muito Calmo,3946.2
9233,Muito Calmo,727.2
9234,Calmo,2954.9
9235,Moderado,3197.5
9236,Agitado,3366.3
9237,Moderado,77.8
9238,Calmo,2570.5
9239,Muito Calmo,936.4
9240,Calmo,417.0
9241,Calmo,792.9
9242,Calmo,2696.0
9243,Agitado,2016.5
9244,Calmo,1448.9
9245,Calmo,269.3
9246,Moderado,983.5
9247,Moderado,2740.9
9248,Calmo,3373.8
9249,Calmo,1392.0
9250,Tempestuoso,3489.9
9251,Agitado,3947.5
9252,Moderado,3858.0
9253,Muito Calmo,829.8
9254,Muito Calmo,1418.1
9255,Agitado,1407.0
9256,Agitado,2959.1
9257,Muito Calmo,2664.3
9258,Tempestuoso,1426.1
9259,Tempestuoso,955.8
9260,Moderado,1121.5
9261,Agitado,1921.9
9262,Tempestuoso,3101.7
9263,Agitado,3831.3
9264,Moderado,924.6
9265,Calmo,2733.2
9266,Muito Calmo,1911.5
9267,Calmo,463.6
9268,Moderado,1442.3
9269,Agitado,674.8
9270,Agitado,3919.1
9271,Muito Calmo,1968.6
9272,Moderado,767.6
9273,Tempestuoso,3713.2
9274,Muito Calmo,3132.0
9275,Moderado,2443.3
9276,Agitado,2351.7
9277,Calmo,3988.6
9278,Calmo,3313.4
9279,Muito Calmo,2978.3
9280,Moderado,3436.3
9281,Tempestuoso,3083.4
9282,Tempestuoso,3402.4
9283,Muito Calmo,1008.3
9284,Calmo,624.3
9285,Muito Calmo,696.5
9286,Muito Calmo,3692.5
9287,Agitado,1451.3
9288,Moderado,2108.8
9289,Agitado,1311.7
9290,Calmo,2990.1
9291,Calmo,3249.2
9292,Agitado,2630.4
9293,Tempestuoso,3058.2
9294,Agitado,642.7
9295,Calmo,3464.0
9296,Moderado,420.6
9297,Agitado,3596.4
9298,Tempestuoso,1026.5
9299,Calmo,3671.1
9300,Agitado,1630.6
9301,Calmo,3839.3
9302,Tempestuoso,2329.7
9303,Calmo,1878.3
9304,Agitado,3197.7
9305,Muito Calmo,2734.4
9306,Agitado,3882.5
9307,Tempestuoso,549.7
9308,Muito Calmo,1577.9
9309,Tempestuoso,1814.2
9310,Calmo,2553.9
9311,Moderado,1911.7
9312,Calmo,1741.0
9313,Tempestuoso,3962.5
9314,Moderado,2886.6
9315,Tempestuoso,2094.2
9316,Calmo,3520.3
9317,Tempestuoso,839.0
9318,Muito Calmo,3236.1
9319,Agitado,3397.6
9320,Muito Calmo,2466.6
9321,Agitado,1131.8
9322,Agitado,2096.4
9323,Muito Calmo,2851.6
9324,Tempestuoso,1738.0
9325,Muito Calmo,370.6
9326,Muito Calmo,671.4
9327,Calmo,3472.1
9328,Tempestuoso,1306.1
9329,Agitado,3163.4
9330,Tempestuoso,607.9
9331,Muito Calmo,2503.1
9332,Agitado,3941.9
9333,Tempestuoso,144.5
9334,Muito Calmo,2260.8
9335,Tempestuoso,1586.4
9336,Tempestuoso,682.3
9337,Calmo,1768.5
9338,Muito Calmo,1066.7
9339,Agitado,3570.5
9340,Tempestuoso,2690.0
9341,Muito Calmo,807.9
9342,Muito Calmo,571.2
9343,Tempestuoso,678.0
9344,Agitado,2758.7
9345,Tempestuoso,1101.6
9346,Muito Calmo,2364.5
9347,Muito Calmo,2494.2
9348,Muito Calmo,3933.9
9349,Tempestuoso,2471.3
9350,Moderado,2382.5
9351,Muito Calmo,260.2
9352,Muito Calmo,3454.0
9353,Calmo,1751.6
9354,Calmo,1407.0
9355,Calmo,2011.6
9356,Calmo,3935.4
9357,Calmo,802.1
9358,Muito Calmo,424.4
9359,Muito Calmo,2990.6
9360,Muito Calmo,2245.9
9361,Muito Calmo,2209.8
9362,Moderado,936.0
9363,Agitado,463.7
9364,Muito Calmo,2479.8
9365,Agitado,3527.9
9366,Calmo,3134.0
9367,Tempestuoso,2090.9
9368,Muito Calmo,3454.2
9369,Calmo,3244.9
9370,Calmo,1818.7
9371,Calmo,3918.4
9372,Tempestuoso,3097.3
9373,Tempestuoso,3161.9
9374,Agitado,707.8
9375,Moderado,113.4
9376,Moderado,1573.2
9377,Tempestuoso,754.9
9378,Moderado,3709.5
9379,Calmo,3085.2
9380,Tempestuoso,3530.5
9381,Moderado,3652.9
9382,Muito Calmo,2637.8
9383,Muito Calmo,1256.7
9384,Agitado,687.8
9385,Muito Calmo,2142.2
9386,Moderado,124.6
9387,Calmo,2339.9
9388,Muito Calmo,916.2
9389,Agitado,2067.0
9390,Moderado,3828.1
9391,Tempestuoso,354.9
9392,Moderado,3865.6
9393,Tempestuoso,3559.3
9394,Moderado,872.8
9395,Tempestuoso,2315.9
9396,Agitado,1546.7
9397,Tempestuoso,1367.7
9398,Muito Calmo,3365.2
9399,Calmo,2519.9
9400,Calmo,1112.8
9401,Tempestuoso,755.2
9402,Tempestuoso,3638.4
9403,Calmo,1731.9
9404,Moderado,3586.9
9405,Muito Calmo,2815.2
9406,Calmo,2747.4
9407,Calmo,324.0
9408,Tempestuoso,2133.9
9409,Moderado,593.5
9410,Muito Calmo,3372.4
9411,Calmo,55.1
9412,Muito Calmo,1270.4
9413,Muito Calmo,1617.5
9414,Muito Calmo,1584.3
9415,Calmo,1251.2
9416,Moderado,1850.0
9417,Muito Calmo,3123.5
9418,Agitado,3025.4
9419,Tempestuoso,1247.8
9420,Agitado,597.9
9421,Moderado,3151.8
9422,Tempestuoso,1805.2
9423,Tempestuoso,2321.2
9424,Tempestuoso,1234.7
9425,Agitado,2914.9
9426,Tempestuoso,2052.9
9427,Calmo,2318.3
9428,Tempestuoso,2350.0
9429,Agitado,3556.5
9430,Tempestuoso,129.0
9431,Tempestuoso,1694.6
9432,Moderado,469.9
9433,Muito Calmo,2104.7
9434,Agitado,3572.2
9435,Moderado,3587.8
9436,Muito Calmo,3170.9
9437,Calmo,3098.4
9438,Tempestuoso,2781.3
9439,Agitado,2990.8
9440,Tempestuoso,2851.0
9441,Agitado,2877.1
9442,Calmo,2064.7
9443,Tempestuoso,3792.5
9444,Muito Calmo,2398.8
9445,Calmo,3194.7
9446,Muito Calmo,439.4
9447,Tempestuoso,3793.3
9448,Agitado,3358.3
9449,Tempestuoso,1531.8
9450,Agitado,1868.9
9451,Calmo,1621.0
9452,Calmo,1595.0
9453,Muito Calmo,1922.9
9454,Tempestuoso,1744.8
9455,Tempestuoso,1999.5
9456,Calmo,430.0
9457,Tempestuoso,3274.6
9458,Tempestuoso,1967.7
9459,Calmo,2503.8
9460,Agitado,2526.9
9461,Tempestuoso,1736.9
9462,Calmo,2191.5
9463,Calmo,3505.9
9464,Moderado,2780.9
9465,Calmo,1737.4
9466,Moderado,73.3
9467,Tempestuoso,1287.3
9468,Muito Calmo,3840.5
9469,Muito Calmo,388.5
9470,Muito Calmo,3249.3
9471,Agitado,2936.0
9472,Agitado,1132.3
9473,Calmo,2485.6
9474,Muito Calmo,2606.8
9475,Moderado,403.9
9476,Tempestuoso,213.7
9477,Calmo,2239.6
9478,Moderado,2073.5
9479,Moderado,292.4
9480,Muito Calmo,1172.6
9481,Muito Calmo,1972.6
9482,Moderado,2980.9
9483,Moderado,1271.2
9484,Tempestuoso,3365.0
9485,Agitado,990.1
9486,Tempestuoso,1069.7
9487,Agitado,2697.7
9488,Calmo,2748.1
9489,Moderado,3929.1
9490,Calmo,3415.3
9491,Agitado,2464.2
9492,Tempestuoso,3105.4
9493,Moderado,2538.5
9494,Muito Calmo,2278.5
9495,Muito Calmo,3653.7
9496,Calmo,2691.6
9497,Calmo,1737.5
9498,Muito Calmo,286.8
9499,Tempestuoso,976.8
9500,Calmo,2333.2
9501,Agitado,980.9
9502,Tempestuoso,2695.5
9503,Moderado,3086.9
9504,Tempestuoso,1182.7
9505,Moderado,3068.9
9506,Calmo,131.5
9507,Moderado,3869.5
9508,Tempestuoso,2965.5
9509,Agitado,1541.9
9510,Tempestuoso,3017.0
9511,Moderado,1349.3
9512,Calmo,2329.9
9513,Muito Calmo,2544.3
9514,Moderado,2715.0
9515,Agitado,399.2
9516,Agitado,3312.5
9517,Agitado,367.3
9518,Agitado,1469.5
9519,Muito Calmo,1570.6
9520,Moderado,3432.3
9521,Moderado,3680.9
9522,Calmo,3225.9
9523,Agitado,2784.0
9524,Calmo,2738.8
9525,Agitado,403.1
9526,Calmo,1297.7
9527,Tempestuoso,2289.6
9528,Muito Calmo,3872.7
9529,Moderado,3612.8
9530,Moderado,152.7
9531,Calmo,744.4
9532,Muito Calmo,1583.5
9533,Moderado,2264.8
9534,Moderado,947.5
9535,Muito Calmo,494.7
9536,Moderado,847.8
9537,Moderado,2377.3
9538,Agitado,692.2
9539,Moderado,2557.3
9540,Muito Calmo,2286.3
9541,Calmo,2209.5
9542,Agitado,2697.5
9543,Moderado,1106.8
9544,Agitado,1493.7
9545,Tempestuoso,2736.6
9546,Calmo,3544.9
9547,Calmo,2648.8
9548,Moderado,1657.9
9549,Calmo,3420.2
9550,Moderado,2315.5
9551,Muito Calmo,639.9
9552,Tempestuoso,2682.8
9553,Calmo,555.2
9554,Calmo,3247.2
9555,Tempestuoso,3884.0
9556,Agitado,3587.9
9557,Agitado,1746.5
9558,Tempestuoso,1553.4
9559,Calmo,3043.7
9560,Agitado,3113.1
9561,Agitado,679.1
9562,Agitado,209.6
9563,Muito Calmo,1970.3
9564,Tempestuoso,3946.7
9565,Tempestuoso,496.3
9566,Tempestuoso,3505.7
9567,Tempestuoso,136.0
9568,Muito Calmo,1762.3
9569,Agitado,871.2
9570,Muito Calmo,1339.5
9571,Calmo,2665.9
9572,Agitado,1847.1
9573,Agitado,3534.6
9574,Moderado,2757.8
9575,Calmo,2065.3
9576,Calmo,1662.5
9577,Agitado,428.8
9578,Tempestuoso,260.9
9579,Calmo,1336.2
9580,Calmo,524.4
9581,Calmo,2957.0
9582,Moderado,3489.3
9583,Calmo,3175.0
9584,Moderado,2004.9
9585,Agitado,1506.9
9586,Muito Calmo,3050.9
9587,Tempestuoso,2728.4
9588,Calmo,1515.8
9589,Moderado,1508.7
9590,Calmo,2924.8
9591,Muito Calmo,2968.9
9592,Agitado,2432.1
9593,Moderado,3156.5
9594,Agitado,3723.4
9595,Calmo,1310.8
9596,Muito Calmo,682.8
9597,Tempestuoso,1124.4
9598,Tempestuoso,2320.2
9599,Moderado,1869.0
9600,Tempestuoso,3771.4
9601,Muito Calmo,1763.3
9602,Calmo,2800.4
9603,Tempestuoso,371.6
9604,Calmo,2096.8
9605,Moderado,3299.3
9606,Muito Calmo,1422.4
9607,Moderado,3698.9
9608,Agitado,3882.3
9609,Moderado,1066.6
9610,Moderado,3820.6
9611,Tempestuoso,109.5
9612,Agitado,745.8
9613,Agitado,3314.9
9614,Muito Calmo,3651.3
9615,Calmo,788.5
9616,Tempestuoso,2142.3
9617,Calmo,2210.3
9618,Moderado,1457.4
9619,Tempestuoso,2789.2
9620,Moderado,2285.5
9621,Agitado,757.1
9622,Muito Calmo,167.1
9623,Moderado,207.6
9624,Muito Calmo,3669.7
9625,Calmo,2089.9
9626,Muito Calmo,2725.6
9627,Moderado,3608.0
9628,Tempestuoso,984.8
9629,Agitado,2977.7
9630,Agitado,2771.6
9631,Moderado,2534.5
9632,Agitado,2652.6
9633,Moderado,2890.0
9634,Tempestuoso,1264.9
9635,Moderado,1200.1
9636,Muito Calmo,714.2
9637,Tempestuoso,1607.2
9638,Muito Calmo,447.2
9639,Tempestuoso,567.5
9640,Agitado,3660.6
9641,Tempestuoso,995.9
9642,Agitado,473.4
9643,Calmo,2232.9
9644,Calmo,3628.0
